release_date,weighted_gamma,gamma,n_word,n_document
2014-11-19,0.048808057084453245,0.04545490476787053,6095,23
2014-11-20,0.06994760462114961,0.038565354992553307,11542,36
2014-11-21,0.054597771192224503,0.05599796651502377,8322,28
2014-11-22,0.010958418261846126,0.010958418261846126,246,1
2014-11-23,0.042725727236403235,0.04545114973233554,7203,16
2014-11-24,0.050915717249352045,0.0559544898308596,6982,22
2014-11-25,0.01682171918704986,0.012633154575272637,5887,22
2014-11-26,0.12534080181203716,0.09135363557133548,8375,29
2014-11-27,0.1085076469818497,0.11110436469291568,5319,14
2014-11-28,0.057029028869783664,0.036953251627450265,4637,12
2014-11-29,0.07533486515891454,0.10311027694643447,2966,5
2014-11-30,0.09548886115536205,0.10328876620108986,5981,12
2014-12-01,0.035179769666373165,0.024696862651352906,6663,24
2014-12-02,0.07915537072259529,0.06506325028159086,9568,32
2014-12-03,0.048496772138155585,0.046172022627462096,8510,31
2014-12-04,0.07250267916509177,0.030059629280035107,9253,29
2014-12-05,0.010751582403733905,0.010414169062736168,3635,18
2014-12-06,0.027804765071554743,0.02984699514727977,1469,5
2014-12-07,0.09066532294745519,0.08518676587916571,2768,8
2014-12-08,0.11971330222902557,0.05628850256891085,10818,25
2014-12-09,0.06396786687059382,0.06216110324207446,12354,32
2014-12-10,0.02960803838860253,0.022970769822404726,9820,33
2014-12-11,0.05019274963485505,0.04331972343014783,8828,32
2014-12-12,0.05995819859570632,0.07141671146526599,6306,22
2014-12-13,0.022309807485047684,0.02309961690882258,2699,8
2014-12-14,0.04546349607144624,0.04215684431047686,6638,14
2014-12-15,0.05844252922300072,0.062246107948776545,9598,28
2014-12-16,0.0522542503914392,0.060395539887367164,9553,30
2014-12-17,0.07239958212447613,0.06826629489263274,11331,35
2014-12-18,0.05259153839255816,0.037487389702688105,11338,36
2014-12-19,0.024680773089551425,0.02817430674323726,5761,19
2014-12-20,0.02770743489495677,0.02314047809762393,1177,4
2014-12-21,0.06392944933450057,0.06059433911089784,9452,20
2014-12-22,0.06368678276248324,0.06105874969698898,7903,27
2014-12-23,0.042581586893450325,0.03057315811502076,13030,30
2014-12-24,0.0757310803593534,0.05536439443036119,5182,15
2014-12-25,0.04679901839913828,0.047011915628739756,1053,4
2014-12-26,0.03613344375758491,0.04180657363022994,5082,18
2014-12-27,0.10865918339555093,0.13100523502247718,1675,6
2014-12-28,0.05180834585799797,0.055241396494380826,3906,11
